task_version,subject,stimulus_image,response_raw,response_cleaned,rating,slider_start
spark-psychopathology,p766810,stimuli/AF02_DO.jpg,disgust,disgust,59,50
spark-psychopathology,p766810,stimuli/AF02_SUR.jpg,surprise,surprise,58,50
spark-psychopathology,p766810,stimuli/BF05_HO.jpg,happy,happy,81,50
spark-psychopathology,p766810,stimuli/BM16_HE.jpg,happy,happy,76,50
spark-psychopathology,p766810,stimuli/AF02_FO.jpg,fear,fear,59,50
spark-psychopathology,p766810,stimuli/HM10_CC.jpg,seriousness,seriousness,59,50
spark-psychopathology,p875927,stimuli/WF04_SUR.jpg,surprise,surprise,63,50
spark-psychopathology,p875927,stimuli/AF10_SUR.jpg,shock,shock,61,50
spark-psychopathology,p875927,stimuli/WF04_HO.jpg,happiness,happiness,62,50
spark-psychopathology,p875927,stimuli/AF10_HO.jpg,happiness,happiness,53,50
spark-psychopathology,p875927,stimuli/HF04_CC.jpg,contentment,contentment,39,50
spark-psychopathology,p875927,stimuli/AM06_FO.jpg,fear,fear,64,50
spark-psychopathology,p875927,stimuli/WF04_HE.jpg,happiness,happiness,75,50
spark-psychopathology,p875927,stimuli/WF04_FO.jpg,fear,fear,87,50
spark-psychopathology,p875927,stimuli/AM09_SUR.jpg,surprised,surprised,63,50
spark-psychopathology,p875927,stimuli/WF06_DO.jpg,disgust,disgust,71,50
spark-psychopathology,p875927,stimuli/HF04_SC.jpg,sadness,sadness,58,50
spark-psychopathology,p875927,stimuli/WF06_SC.jpg,sadness,sadness,69,50
spark-psychopathology,p875927,stimuli/AM06_HO.jpg,happiness,happiness,58,50
spark-psychopathology,p875927,stimuli/WM13_AO.jpg,anger,anger,98,50
spark-psychopathology,p875927,stimuli/AM06_SUR.jpg,surprised,surprised,43,50
spark-psychopathology,p875927,stimuli/HM07_CC.jpg,surprised,surprised,32,50
spark-psychopathology,p875927,stimuli/AF10_HE.jpg,happiness,happiness,61,50
spark-psychopathology,p875927,stimuli/WF06_AO.jpg,anger,anger,79,50
spark-psychopathology,p875927,stimuli/WF06_CC.jpg,happiness,happiness,15,50
spark-psychopathology,p875927,stimuli/HF04_DO.jpg,disgust,disgust,60,50
spark-psychopathology,p875927,stimuli/AF10_FO.jpg,shock,shock,95,50
spark-psychopathology,p875927,stimuli/HF04_AO.jpg,anger,anger,78,50
spark-psychopathology,p875927,stimuli/HM07_AO.jpg,anger,anger,100,50
spark-psychopathology,p875927,stimuli/HM07_DO.jpg,repulsed,repulsed,75,50
spark-psychopathology,p875927,stimuli/AM06_HE.jpg,happiness,happiness,70,50
spark-psychopathology,p875927,stimuli/WM13_CC.jpg,content,content,10,50
spark-psychopathology,p875927,stimuli/AM09_HE.jpg,happiness,happiness,82,50
spark-psychopathology,p875927,stimuli/AM09_FO.jpg,fear,fear,64,50
spark-psychopathology,p875927,stimuli/HM07_SC.jpg,sadness,sadness,76,50
spark-psychopathology,p875927,stimuli/WM13_DO.jpg,disgust,disgust,98,50
spark-psychopathology,p875927,stimuli/WM13_SC.jpg,sadness,sadness,92,50
spark-psychopathology,p875927,stimuli/AM09_HO.jpg,happiness,happiness,62,50
spark-psychopathology,p726536,stimuli/BF05_HO.jpg,happy,happy,100,50
spark-psychopathology,p726536,stimuli/AM03_DO.jpg,sad,sad,68,50
spark-psychopathology,p726536,stimuli/AF10_HO.jpg,feel more happy,feel more happy,85,50
spark-psychopathology,p726536,stimuli/WF06_DO.jpg,fear,fear,89,50
spark-psychopathology,p726536,stimuli/AF10_SC.jpg,excited,excited,68,50
spark-psychopathology,p726536,stimuli/BF05_SC.jpg,sad,sad,40,50
spark-psychopathology,p726536,stimuli/AF09_CC.jpg,confident,confident,69,50
spark-psychopathology,p726536,stimuli/AF10_CC.jpg,exceed,exceed,87,50
spark-psychopathology,p726536,stimuli/WF06_AO.jpg,angry,angry,68,50
spark-psychopathology,p726536,stimuli/BM04_DO.jpg,disgust,disgust,88,50
spark-psychopathology,p726536,stimuli/WF06_FO.jpg,fear,fear,56,50
spark-psychopathology,p726536,stimuli/WM07_SUR.jpg,excited,excited,68,50
spark-psychopathology,p726536,stimuli/AF10_HE.jpg,happy,happy,71,50
spark-psychopathology,p726536,stimuli/BF05_CC.jpg,confident,confident,70,50
spark-psychopathology,p726536,stimuli/AM03_FO.jpg,sad,sad,87,50
spark-psychopathology,p726536,stimuli/AF09_HO.jpg,happy,happy,77,50
spark-psychopathology,p726536,stimuli/WM07_FO.jpg,fear,fear,60,50
spark-psychopathology,p726536,stimuli/WF06_SUR.jpg,surprise,surprise,70,50
spark-psychopathology,p726536,stimuli/AF09_HE.jpg,happy,happy,67,50
spark-psychopathology,p726536,stimuli/BM04_SUR.jpg,angry,angry,61,50
spark-psychopathology,p726536,stimuli/BF06_HO.jpg,happy,happy,67,50
spark-psychopathology,p726536,stimuli/WM07_AO.jpg,angry,angry,82,50
spark-psychopathology,p726536,stimuli/WM07_DO.jpg,disgust,disgust,59,50
spark-psychopathology,p726536,stimuli/BF06_HE.jpg,look happy,look happy,72,50
spark-psychopathology,p726536,stimuli/BF06_CC.jpg,surprised,surprised,62,50
spark-psychopathology,p726536,stimuli/BF06_SC.jpg,sad,sad,65,50
spark-psychopathology,p726536,stimuli/BM04_FO.jpg,disgust,disgust,80,50
spark-psychopathology,p726536,stimuli/AM03_SUR.jpg,surprised,surprised,77,50
spark-psychopathology,p726536,stimuli/AM03_AO.jpg,angry,angry,74,50
spark-psychopathology,p726536,stimuli/BF05_HE.jpg,happy,happy,82,50
spark-psychopathology,p726536,stimuli/AF09_SC.jpg,sad,sad,73,50
spark-psychopathology,p726536,stimuli/BM04_AO.jpg,disgust,disgust,65,50
spark-psychopathology,p883169,stimuli/BM04_SC.jpg,Sad,sad,81,50
spark-psychopathology,p883169,stimuli/WF04_HO.jpg,Happy,happy,68,50
spark-psychopathology,p883169,stimuli/WF04_CC.jpg,Calm,calm,69,50
spark-psychopathology,p883169,stimuli/BM04_FO.jpg,Fear,fear,27,50
spark-psychopathology,p883169,stimuli/WF14_SC.jpg,Sad,sad,57,50
spark-psychopathology,p883169,stimuli/WF04_SUR.jpg,Surprise,surprise,66,50
spark-psychopathology,p883169,stimuli/WF11_HO.jpg,Happy,happy,53,50
spark-psychopathology,p883169,stimuli/WF11_CC.jpg,Calm,calm,54,50
spark-psychopathology,p883169,stimuli/AM09_HO.jpg,Happy,happy,55,50
spark-psychopathology,p883169,stimuli/BM16_DO.jpg,Bad,bad,73,50
spark-psychopathology,p883169,stimuli/AM03_HO.jpg,Happy,happy,80,50
spark-psychopathology,p883169,stimuli/BM04_AO.jpg,Sad,sad,19,50
spark-psychopathology,p883169,stimuli/AF10_AO.jpg,Sad,sad,38,50
spark-psychopathology,p883169,stimuli/WF11_HE.jpg,Happy,happy,76,50
spark-psychopathology,p883169,stimuli/AF10_SC.jpg,Sad,sad,28,50
spark-psychopathology,p883169,stimuli/BM16_SC.jpg,Sad,sad,23,50
spark-psychopathology,p883169,stimuli/AF10_FO.jpg,Sad,sad,26,50
spark-psychopathology,p883169,stimuli/AM09_SUR.jpg,Happy,happy,77,50
spark-psychopathology,p883169,stimuli/AM09_HE.jpg,Happy,happy,86,50
spark-psychopathology,p883169,stimuli/BM16_FO.jpg,Sad,sad,64,50
spark-psychopathology,p883169,stimuli/WF14_FO.jpg,Sad,sad,27,50
spark-psychopathology,p883169,stimuli/WF14_AO.jpg,Sad,sad,23,50
spark-psychopathology,p883169,stimuli/AM03_HE.jpg,Happy,happy,80,50
spark-psychopathology,p883169,stimuli/WF11_SUR.jpg,Happy,happy,74,50
spark-psychopathology,p883169,stimuli/WF14_DO.jpg,Sad,sad,27,50
spark-psychopathology,p883169,stimuli/AF10_DO.jpg,Sad,sad,32,50
spark-psychopathology,p883169,stimuli/AM09_CC.jpg,Sad,sad,79,50
spark-psychopathology,p883169,stimuli/AM03_SUR.jpg,Happy,happy,20,50
spark-psychopathology,p883169,stimuli/WF04_HE.jpg,Happy,happy,75,50
spark-psychopathology,p883169,stimuli/AM03_CC.jpg,Cool,cool,78,50
spark-psychopathology,p883169,stimuli/BM04_DO.jpg,Sad,sad,27,50
spark-psychopathology,p883169,stimuli/BM16_AO.jpg,Angry,angry,31,50
spark-psychopathology,p277097,stimuli/WM09_AO.jpg,anger,anger,86,50
spark-psychopathology,p277097,stimuli/WM11_SC.jpg,sad,sad,79,50
spark-psychopathology,p277097,stimuli/BF06_SUR.jpg,surprise,surprise,69,50
spark-psychopathology,p277097,stimuli/BF06_HE.jpg,happy,happy,80,50
spark-psychopathology,p277097,stimuli/WF06_FO.jpg,scared,scared,64,50
spark-psychopathology,p277097,stimuli/WF11_HE.jpg,happy,happy,68,50
spark-psychopathology,p277097,stimuli/AF11_DO.jpg,disgust,disgust,69,50
spark-psychopathology,p277097,stimuli/BM03_AO.jpg,anger,anger,68,50
spark-psychopathology,p277097,stimuli/WM11_FO.jpg,surprised,surprised,66,50
spark-psychopathology,p277097,stimuli/WF06_SC.jpg,sad,sad,54,50
spark-psychopathology,p277097,stimuli/WF06_DO.jpg,disgust,disgust,58,50
spark-psychopathology,p277097,stimuli/WM09_CC.jpg,neutral,neutral,50,50
spark-psychopathology,p277097,stimuli/BM03_CC.jpg,neutral,neutral,51,50
spark-psychopathology,p277097,stimuli/AF11_FO.jpg,surprise,surprise,74,50
spark-psychopathology,p277097,stimuli/WM13_FO.jpg,surprise,surprise,78,50
spark-psychopathology,p277097,stimuli/BF06_CC.jpg,neutral,neutral,50,50
spark-psychopathology,p277097,stimuli/WM11_HO.jpg,happy,happy,67,50
spark-psychopathology,p277097,stimuli/BM03_SUR.jpg,surprise,surprise,78,50
spark-psychopathology,p277097,stimuli/WM09_SUR.jpg,shock,shock,65,50
spark-psychopathology,p277097,stimuli/WM09_HE.jpg,happy,happy,67,50
spark-psychopathology,p277097,stimuli/BF06_AO.jpg,anger,anger,81,50
spark-psychopathology,p277097,stimuli/WM13_HO.jpg,happy,happy,69,50
spark-psychopathology,p277097,stimuli/WM13_SC.jpg,sadness,sadness,68,50
spark-psychopathology,p277097,stimuli/WF11_AO.jpg,anger,anger,63,50
spark-psychopathology,p277097,stimuli/WF06_HO.jpg,happy,happy,84,50
spark-psychopathology,p277097,stimuli/BM03_HE.jpg,happy,happy,72,50
spark-psychopathology,p277097,stimuli/WF11_CC.jpg,neutral,neutral,50,50
spark-psychopathology,p277097,stimuli/WM11_DO.jpg,disgust,disgust,79,50
spark-psychopathology,p277097,stimuli/AF11_SC.jpg,sadness,sadness,59,50
spark-psychopathology,p277097,stimuli/WM13_DO.jpg,disgust,disgust,79,50
spark-psychopathology,p277097,stimuli/AF11_HO.jpg,happy,happy,77,50
spark-psychopathology,p277097,stimuli/WF11_SUR.jpg,surprise,surprise,68,50
spark-psychopathology,p385755,stimuli/AM09_CC.jpg,neutral,neutral,0,50
spark-psychopathology,p385755,stimuli/BM07_HO.jpg,happu,happu,88,50
spark-psychopathology,p385755,stimuli/AM05_AO.jpg,anger,anger,95,50
spark-psychopathology,p385755,stimuli/BM07_FO.jpg,fear,fear,100,50
spark-psychopathology,p385755,stimuli/BM07_HE.jpg,happu,happu,89,50
spark-psychopathology,p385755,stimuli/WM09_SUR.jpg,surprise,surprise,96,50
spark-psychopathology,p385755,stimuli/WM07_DO.jpg,disgusted,disgusted,100,50
spark-psychopathology,p385755,stimuli/AM09_SUR.jpg,surprise,surprise,56,50
spark-psychopathology,p385755,stimuli/WM09_CC.jpg,happy,happy,62,50
spark-psychopathology,p385755,stimuli/HF09_SUR.jpg,surprised,surprised,100,50
spark-psychopathology,p385755,stimuli/AM05_FO.jpg,fear,fear,98,50
spark-psychopathology,p385755,stimuli/BM07_AO.jpg,anger,anger,100,50
spark-psychopathology,p385755,stimuli/AM03_HE.jpg,happy,happy,80,50
spark-psychopathology,p385755,stimuli/AF10_AO.jpg,anger,anger,84,50
spark-psychopathology,p385755,stimuli/WM09_DO.jpg,disgusted,disgusted,100,50
spark-psychopathology,p385755,stimuli/HF09_SC.jpg,sad,sad,69,50
spark-psychopathology,p385755,stimuli/WM07_CC.jpg,neutral,neutral,56,50
spark-psychopathology,p385755,stimuli/AF10_HE.jpg,happy,happy,77,50
spark-psychopathology,p385755,stimuli/HF09_CC.jpg,neutral,neutral,51,50
spark-psychopathology,p385755,stimuli/WM07_SUR.jpg,surprised,surprised,88,50
spark-psychopathology,p385755,stimuli/AM09_SC.jpg,"mad, disbelief","mad, disbelief",90,50
spark-psychopathology,p385755,stimuli/AM05_HO.jpg,happy,happy,94,50
spark-psychopathology,p385755,stimuli/AF10_HO.jpg,happy,happy,85,50
spark-psychopathology,p385755,stimuli/WM07_SC.jpg,disbelief,disbelief,88,50
spark-psychopathology,p385755,stimuli/AM03_FO.jpg,fear,fear,50,50
spark-psychopathology,p385755,stimuli/AM03_HO.jpg,happy,happy,90,50
spark-psychopathology,p385755,stimuli/AM05_HE.jpg,happy,happy,100,50
spark-psychopathology,p385755,stimuli/AM09_DO.jpg,disgust,disgust,95,50
spark-psychopathology,p385755,stimuli/AM03_AO.jpg,mad,mad,100,50
spark-psychopathology,p385755,stimuli/HF09_DO.jpg,disgust,disgust,100,50
spark-psychopathology,p385755,stimuli/WM09_SC.jpg,sad,sad,65,50
spark-psychopathology,p385755,stimuli/AF10_FO.jpg,surprise,surprise,99,50
spark-psychopathology,p756980,stimuli/WF04_SUR.jpg,Surprise,surprise,94,50
spark-psychopathology,p756980,stimuli/AF10_SUR.jpg,Shock,shock,91,50
spark-psychopathology,p756980,stimuli/WF04_HO.jpg,Kindness,kindness,71,50
spark-psychopathology,p756980,stimuli/AF10_HO.jpg,Happiness,happiness,73,50
spark-psychopathology,p756980,stimuli/HF04_CC.jpg,Emptiness,emptiness,2,50
spark-psychopathology,p756980,stimuli/AM06_FO.jpg,Alarmed,alarmed,86,50
spark-psychopathology,p756980,stimuli/WF04_HE.jpg,Joy,joy,85,50
spark-psychopathology,p756980,stimuli/WF04_FO.jpg,Disgust,disgust,35,50
spark-psychopathology,p756980,stimuli/AM09_SUR.jpg,Awe,awe,57,50
spark-psychopathology,p756980,stimuli/WF06_DO.jpg,Disgust,disgust,81,50
spark-psychopathology,p756980,stimuli/HF04_SC.jpg,Sadness,sadness,76,50
spark-psychopathology,p756980,stimuli/WF06_SC.jpg,Sadness,sadness,87,50
spark-psychopathology,p756980,stimuli/AM06_HO.jpg,Happiness,happiness,59,50
spark-psychopathology,p756980,stimuli/WM13_AO.jpg,Vitriol ,vitriol,100,50
spark-psychopathology,p756980,stimuli/AM06_SUR.jpg,Dumbfounded ,dumbfounded,65,50
spark-psychopathology,p756980,stimuli/HM07_CC.jpg,Surprised,surprised,54,50
spark-psychopathology,p756980,stimuli/AF10_HE.jpg,Kindness ,kindness,75,50
spark-psychopathology,p756980,stimuli/WF06_AO.jpg,Seething Anger,seething anger,86,50
spark-psychopathology,p756980,stimuli/WF06_CC.jpg,Skeptical,skeptical,59,50
spark-psychopathology,p756980,stimuli/HF04_DO.jpg,Anger,anger,77,50
spark-psychopathology,p756980,stimuli/AF10_FO.jpg,Shock,shock,95,50
spark-psychopathology,p756980,stimuli/HF04_AO.jpg,Anger,anger,86,50
spark-psychopathology,p756980,stimuli/HM07_AO.jpg,Mad,mad,100,50
spark-psychopathology,p756980,stimuli/HM07_DO.jpg,Disgusted,disgusted,100,50
spark-psychopathology,p756980,stimuli/AM06_HE.jpg,Kindness,kindness,69,50
spark-psychopathology,p756980,stimuli/WM13_CC.jpg,Being Judgmental ,being judgmental,56,50
spark-psychopathology,p756980,stimuli/AM09_HE.jpg,Interested,interested,74,50
spark-psychopathology,p756980,stimuli/AM09_FO.jpg,Scared,scared,74,50
spark-psychopathology,p756980,stimuli/HM07_SC.jpg,Sadness,sadness,75,50
spark-psychopathology,p756980,stimuli/WM13_DO.jpg,Grossed Out,grossed out,100,50
spark-psychopathology,p756980,stimuli/WM13_SC.jpg,Hurt,hurt,96,50
spark-psychopathology,p756980,stimuli/AM09_HO.jpg,Happiness ,happiness,55,50
spark-psychopathology,p350033,stimuli/HM07_AO.jpg,Anger,anger,99,50
spark-psychopathology,p350033,stimuli/WM09_HE.jpg,Surprise,surprise,96,50
spark-psychopathology,p350033,stimuli/BM07_FO.jpg,Fear,fear,97,50
spark-psychopathology,p350033,stimuli/BF08_HE.jpg,Joy,joy,55,50
spark-psychopathology,p350033,stimuli/WM09_HO.jpg,Joy,joy,56,50
spark-psychopathology,p350033,stimuli/WM09_SUR.jpg,Surprise,surprise,57,50
spark-psychopathology,p350033,stimuli/BM07_AO.jpg,Anger,anger,100,50
spark-psychopathology,p350033,stimuli/BF05_HE.jpg,Happiness,happiness,55,50
spark-psychopathology,p350033,stimuli/WM13_SUR.jpg,Shock,shock,96,50
spark-psychopathology,p350033,stimuli/WM13_CC.jpg,Boredom,boredom,73,50
spark-psychopathology,p350033,stimuli/HM10_FO.jpg,Fear,fear,92,50
spark-psychopathology,p350033,stimuli/HM07_FO.jpg,Fear,fear,92,50
spark-psychopathology,p350033,stimuli/BM07_SC.jpg,Neutral,neutral,78,50
spark-psychopathology,p350033,stimuli/HM07_DO.jpg,Disgust,disgust,84,50
spark-psychopathology,p350033,stimuli/WM13_HO.jpg,Happy,happy,62,50
spark-psychopathology,p350033,stimuli/HM02_DO.jpg,Disgust,disgust,86,50
spark-psychopathology,p350033,stimuli/BF05_HO.jpg,Joy,joy,90,50
spark-psychopathology,p350033,stimuli/HM02_SC.jpg,Boredom,boredom,81,50
spark-psychopathology,p350033,stimuli/HM02_AO.jpg,Anger,anger,60,50
spark-psychopathology,p350033,stimuli/HM10_AO.jpg,Anger,anger,70,50
spark-psychopathology,p350033,stimuli/BF05_CC.jpg,Indifferent,indifferent,90,50
spark-psychopathology,p350033,stimuli/HM10_DO.jpg,Disgust,disgust,96,50
spark-psychopathology,p350033,stimuli/BF08_CC.jpg,Indifferent,indifferent,78,50
spark-psychopathology,p350033,stimuli/HM02_FO.jpg,Fear,fear,73,50
spark-psychopathology,p350033,stimuli/HM10_SC.jpg,Indifferent,indifferent,68,50
spark-psychopathology,p350033,stimuli/HM07_SC.jpg,Sad,sad,74,50
spark-psychopathology,p350033,stimuli/BF08_SUR.jpg,Surprise,surprise,71,50
spark-psychopathology,p350033,stimuli/WM13_HE.jpg,Surprise,surprise,89,50
spark-psychopathology,p350033,stimuli/BM07_DO.jpg,Disgust,disgust,94,50
spark-psychopathology,p350033,stimuli/WM09_CC.jpg,Content,content,60,50
spark-psychopathology,p350033,stimuli/BF08_HO.jpg,Satisfied,satisfied,69,50
spark-psychopathology,p350033,stimuli/BF05_SUR.jpg,Shock,shock,91,50
spark-psychopathology,p727762,stimuli/HF04_DO.jpg,disgust,disgust,75,50
spark-psychopathology,p727762,stimuli/BF06_DO.jpg,disgust,disgust,80,50
spark-psychopathology,p727762,stimuli/BF06_FO.jpg,shocked fear,shocked fear,89,50
spark-psychopathology,p727762,stimuli/WF11_AO.jpg,anger,anger,82,50
spark-psychopathology,p727762,stimuli/HM10_SUR.jpg,shock,shock,85,50
spark-psychopathology,p727762,stimuli/WF11_HE.jpg,joy,joy,88,50
spark-psychopathology,p727762,stimuli/HF10_FO.jpg,shock fear,shock fear,87,50
spark-psychopathology,p727762,stimuli/HF02_SUR.jpg,surprise happy,surprise happy,91,50
spark-psychopathology,p727762,stimuli/WF11_SC.jpg,sad,sad,74,50
spark-psychopathology,p727762,stimuli/HF04_CC.jpg,neutral,neutral,50,50
spark-psychopathology,p727762,stimuli/HF02_SC.jpg,sad,sad,89,50
spark-psychopathology,p727762,stimuli/BM07_DO.jpg,disgust,disgust,96,50
spark-psychopathology,p727762,stimuli/HF04_FO.jpg,fear,fear,91,50
spark-psychopathology,p727762,stimuli/HF10_CC.jpg,neutral,neutral,52,50
spark-psychopathology,p727762,stimuli/HF09_AO.jpg,anger,anger,95,50
spark-psychopathology,p727762,stimuli/HF02_AO.jpg,anger,anger,96,50
spark-psychopathology,p727762,stimuli/HF09_SUR.jpg,surprise,surprise,99,50
spark-psychopathology,p727762,stimuli/HF02_HE.jpg,happy surprise ,happy surprise,93,50
spark-psychopathology,p727762,stimuli/HF09_SC.jpg,sad,sad,89,50
spark-psychopathology,p727762,stimuli/BM07_HO.jpg,happy,happy,87,50
spark-psychopathology,p727762,stimuli/HF10_HO.jpg,happy,happy,80,50
spark-psychopathology,p727762,stimuli/WF11_SUR.jpg,shock ,shock,76,50
spark-psychopathology,p727762,stimuli/HM10_HE.jpg,joy,joy,92,50
spark-psychopathology,p727762,stimuli/HM10_AO.jpg,anger,anger,85,50
spark-psychopathology,p727762,stimuli/HF04_HO.jpg,happy,happy,74,50
spark-psychopathology,p727762,stimuli/HF09_HE.jpg,happy,happy,73,50
spark-psychopathology,p727762,stimuli/HM10_SC.jpg,neutral,neutral,50,50
spark-psychopathology,p727762,stimuli/BM07_FO.jpg,fear,fear,94,50
spark-psychopathology,p727762,stimuli/BF06_HO.jpg,happy,happy,67,50
spark-psychopathology,p727762,stimuli/BF06_CC.jpg,neutral,neutral,50,50
spark-psychopathology,p727762,stimuli/HF10_DO.jpg,disgust,disgust,92,50
spark-psychopathology,p727762,stimuli/BM07_CC.jpg,neutral,neutral,50,50
spark-psychopathology,p844204,stimuli/WM13_SUR.jpg,shocked,shocked,97,50
spark-psychopathology,p844204,stimuli/BF05_CC.jpg,bordom,bordom,21,50
spark-psychopathology,p844204,stimuli/BM04_AO.jpg,constipation,constipation,99,50
spark-psychopathology,p844204,stimuli/WF14_FO.jpg,fear,fear,86,50
spark-psychopathology,p844204,stimuli/BM04_DO.jpg,grossed out,grossed out,80,50
spark-psychopathology,p844204,stimuli/WM09_HO.jpg,happy,happy,78,50
spark-psychopathology,p844204,stimuli/WF14_CC.jpg,neutral,neutral,2,50
spark-psychopathology,p844204,stimuli/WM09_SC.jpg,sad,sad,26,50
spark-psychopathology,p844204,stimuli/AF09_AO.jpg,rejection,rejection,79,50
spark-psychopathology,p844204,stimuli/BM04_CC.jpg,happy,happy,26,50
spark-psychopathology,p844204,stimuli/HF04_SC.jpg,sad,sad,28,50
spark-psychopathology,p844204,stimuli/BM04_FO.jpg,scared,scared,74,50
spark-psychopathology,p844204,stimuli/BF05_DO.jpg,disgusted,disgusted,85,50
spark-psychopathology,p844204,stimuli/WM13_HE.jpg,happy,happy,97,50
spark-psychopathology,p844204,stimuli/AF09_CC.jpg,bored,bored,16,50
spark-psychopathology,p844204,stimuli/WF14_AO.jpg,scared,scared,90,50
spark-psychopathology,p844204,stimuli/WM13_SC.jpg,sad,sad,89,50
spark-psychopathology,p844204,stimuli/WF14_DO.jpg,disgusted,disgusted,93,50
spark-psychopathology,p844204,stimuli/AF09_DO.jpg,fear,fear,89,50
spark-psychopathology,p844204,stimuli/WM09_HE.jpg,happy,happy,96,50
spark-psychopathology,p844204,stimuli/WM13_HO.jpg,happy,happy,61,50
spark-psychopathology,p844204,stimuli/HF04_SUR.jpg,shocked,shocked,86,50
spark-psychopathology,p844204,stimuli/BF05_FO.jpg,scared,scared,85,50
spark-psychopathology,p844204,stimuli/WM09_SUR.jpg,shocked,shocked,83,50
spark-psychopathology,p844204,stimuli/BM07_SUR.jpg,surprised,surprised,93,50
spark-psychopathology,p844204,stimuli/HF04_HE.jpg,happy,happy,95,50
spark-psychopathology,p844204,stimuli/HF04_HO.jpg,happy,happy,30,50
spark-psychopathology,p844204,stimuli/BM07_HE.jpg,happy,happy,88,50
spark-psychopathology,p844204,stimuli/BM07_HO.jpg,happy,happy,65,50
spark-psychopathology,p844204,stimuli/AF09_FO.jpg,scared,scared,83,50
spark-psychopathology,p844204,stimuli/BF05_AO.jpg,angry,angry,98,50
spark-psychopathology,p844204,stimuli/BM07_SC.jpg,angry,angry,67,50
spark-psychopathology,p756225,stimuli/WM09_AO.jpg,anger,anger,69,50
spark-psychopathology,p756225,stimuli/BM16_HO.jpg,happy,happy,72,50
spark-psychopathology,p756225,stimuli/HF10_CC.jpg,content,content,52,50
spark-psychopathology,p756225,stimuli/HF10_HE.jpg,happy,happy,72,50
spark-psychopathology,p756225,stimuli/AM06_CC.jpg,content,content,51,50
spark-psychopathology,p756225,stimuli/HM10_SUR.jpg,surprised,surprised,55,50
spark-psychopathology,p756225,stimuli/HM10_AO.jpg,anger,anger,56,50
spark-psychopathology,p756225,stimuli/AM06_SC.jpg,content,content,46,50
spark-psychopathology,p756225,stimuli/HM02_FO.jpg,fear,fear,64,50
spark-psychopathology,p756225,stimuli/HM02_DO.jpg,grossed out,grossed out,70,50
spark-psychopathology,p756225,stimuli/AM03_FO.jpg,fear,fear,69,50
spark-psychopathology,p756225,stimuli/WM09_SUR.jpg,surprised,surprised,57,50
spark-psychopathology,p756225,stimuli/HM07_HE.jpg,happy,happy,55,50
spark-psychopathology,p756225,stimuli/HM10_DO.jpg,grossed out,grossed out,64,50
spark-psychopathology,p756225,stimuli/BM16_HE.jpg,happy,happy,67,50
spark-psychopathology,p756225,stimuli/AM06_HE.jpg,happy,happy,55,50
spark-psychopathology,p756225,stimuli/HM07_CC.jpg,content,content,52,50
spark-psychopathology,p756225,stimuli/HM02_SUR.jpg,surprised,surprised,46,50
spark-psychopathology,p756225,stimuli/WM09_DO.jpg,grossed out,grossed out,63,50
spark-psychopathology,p756225,stimuli/AM03_SUR.jpg,surprised,surprised,44,50
spark-psychopathology,p756225,stimuli/BM16_CC.jpg,content,content,51,50
spark-psychopathology,p756225,stimuli/HM07_SC.jpg,sad,sad,48,50
spark-psychopathology,p756225,stimuli/HF10_HO.jpg,happy,happy,53,50
spark-psychopathology,p756225,stimuli/AM06_HO.jpg,happy,happy,53,50
spark-psychopathology,p756225,stimuli/AM03_DO.jpg,grossed out,grossed out,57,50
spark-psychopathology,p756225,stimuli/HF10_SC.jpg,sad,sad,61,50
spark-psychopathology,p756225,stimuli/HM10_FO.jpg,scared,scared,77,50
spark-psychopathology,p756225,stimuli/HM02_AO.jpg,anger,anger,73,50
spark-psychopathology,p756225,stimuli/WM09_FO.jpg,fear,fear,61,50
spark-psychopathology,p756225,stimuli/BM16_SC.jpg,sad,sad,45,50
spark-psychopathology,p756225,stimuli/AM03_AO.jpg,anger,anger,73,50
spark-psychopathology,p756225,stimuli/HM07_HO.jpg,happy,happy,62,50
spark-psychopathology,p723623,stimuli/HM10_SUR.jpg,shock,shock,46,50
spark-psychopathology,p723623,stimuli/WF11_HE.jpg,amusment,amusment,65,50
spark-psychopathology,p723623,stimuli/AM03_DO.jpg,disgust,disgust,76,50
spark-psychopathology,p723623,stimuli/HM10_CC.jpg,boredom,boredom,55,50
spark-psychopathology,p723623,stimuli/BM04_SC.jpg,disapointment,disapointment,57,50
spark-psychopathology,p723623,stimuli/HF09_HO.jpg,happy,happy,61,50
spark-psychopathology,p723623,stimuli/HM10_AO.jpg,confusion,confusion,73,50
spark-psychopathology,p723623,stimuli/BM04_HE.jpg,glee,glee,81,50
spark-psychopathology,p723623,stimuli/WF11_FO.jpg,horror,horror,96,50
spark-psychopathology,p723623,stimuli/HF10_SUR.jpg,surprise,surprise,62,50
spark-psychopathology,p723623,stimuli/AF02_SC.jpg,sad,sad,81,50
spark-psychopathology,p723623,stimuli/HM10_HO.jpg,happy,happy,89,50
spark-psychopathology,p723623,stimuli/AF02_FO.jpg,fright,fright,75,50
spark-psychopathology,p723623,stimuli/BM04_FO.jpg,fright,fright,74,50
spark-psychopathology,p723623,stimuli/BF04_SUR.jpg,happy,happy,95,50
spark-psychopathology,p723623,stimuli/BM04_DO.jpg,silly,silly,33,50
spark-psychopathology,p723623,stimuli/WF11_DO.jpg,disgust,disgust,97,50
spark-psychopathology,p723623,stimuli/HF09_CC.jpg,judgemental,judgemental,85,50
